# gapseq version: 1.2 0d0123e
# Transporter sequence DB md5sum: b99a77e (2022-02-04)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9S215|3.A.1.14.22	29.237	7.77e-29	107	75	WP_084828932.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	2	227	transporter
gnl|TC-DB|Q8EI20|3.A.1.14.23	3.A.1.14.23	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q8EI20|3.A.1.14.23	30.682	7.19e-26	101	76	WP_111679246.1 methionine ABC transporter ATP-binding protein [Streptococcus thermophilus]	13	271	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P72592|3.A.1.14.24	34.247	7.29e-36	124	80	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	217	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P72592|3.A.1.14.24	34.247	7.29e-36	124	80	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	217	transporter
gnl|TC-DB|Q5SKA0|3.A.1.14.26	3.A.1.14.26	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q5SKA0|3.A.1.14.26	32.287	1.04e-28	107	86	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	19	230	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P07821|3.A.1.14.3	32.328	2.37e-29	107	86	WP_002950207.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	2	228	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P07821|3.A.1.14.3	32.328	2.37e-29	107	86	WP_002950207.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	2	228	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9X665|3.A.1.14.7	33.913	1.75e-32	115	86	WP_014608620.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	230	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9X665|3.A.1.14.7	33.913	1.75e-32	115	86	WP_014608620.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	230	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8GRB0|3.A.1.14.8	30.041	4.32e-32	115	94	WP_002950066.1 MULTISPECIES: ABC transporter ATP-binding protein [Streptococcus]	6	241	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8GRB0|3.A.1.14.8	30.041	4.32e-32	115	94	WP_002950066.1 MULTISPECIES: ABC transporter ATP-binding protein [Streptococcus]	6	241	transporter
gnl|TC-DB|O30494|3.A.1.1.49	3.A.1.1.49	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|O30494|3.A.1.1.49	36.827	8.02e-73	227	95	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	344	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|Q6MNM2|3.A.1.1.51	41.121	1.26e-72	226	86	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	324	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q6MNM2|3.A.1.1.51	41.121	1.26e-72	226	86	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	324	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q6MNM2|3.A.1.1.51	41.121	1.26e-72	226	86	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	324	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q6MNM2|3.A.1.1.51	41.121	1.26e-72	226	86	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	324	transporter
gnl|TC-DB|O34966|3.A.1.15.11	3.A.1.15.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O34966|3.A.1.15.11	49.196	4.68e-101	302	97	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	4	311	transporter
gnl|TC-DB|O34966|3.A.1.15.11	3.A.1.15.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O34966|3.A.1.15.11	49.196	4.68e-101	302	97	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	4	311	transporter
gnl|TC-DB|O34966|3.A.1.15.11	3.A.1.15.1	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|O34966|3.A.1.15.11	49.196	4.68e-101	302	97	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	4	311	transporter
gnl|TC-DB|O34966|3.A.1.15.11	3.A.1.15.1	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O34966|3.A.1.15.11	49.196	4.68e-101	302	97	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	4	311	transporter
gnl|TC-DB|A1IQK5|3.A.1.15.10	3.A.1.15.10	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A1IQK5|3.A.1.15.10	30.841	1.47e-30	109	82	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	215	transporter
gnl|TC-DB|A1IQK5|3.A.1.15.10	3.A.1.15.10	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1IQK5|3.A.1.15.10	30.841	1.47e-30	109	82	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	215	transporter
gnl|TC-DB|O34966|3.A.1.15.11	3.A.1.15.11	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O34966|3.A.1.15.11	49.196	4.68e-101	302	97	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	4	311	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O84071|3.A.1.15.12	34.783	1.46e-36	125	79	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	5	211	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O84071|3.A.1.15.12	34.783	1.46e-36	125	79	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	5	211	transporter
gnl|TC-DB|B2IWS9|3.A.1.15.13	3.A.1.15.13	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|B2IWS9|3.A.1.15.13	32.155	3.24e-42	149	81	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	36	310	transporter
gnl|TC-DB|Q97PG9|3.A.1.15.14	3.A.1.15.14	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q97PG9|3.A.1.15.14	34.762	1.00e-31	112	86	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	213	transporter
gnl|TC-DB|G0LRW9|3.A.1.15.15	3.A.1.15.15	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|G0LRW9|3.A.1.15.15	33.178	1.24e-30	110	80	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	18	219	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|658118070|3.A.1.15.16	27.551	3.01e-20	81.6	88	WP_011681459.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	9	201	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|658118070|3.A.1.15.16	27.551	3.01e-20	81.6	88	WP_011681459.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	9	201	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|658118070|3.A.1.15.16	27.551	3.01e-20	81.6	88	WP_011681459.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	9	201	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|658118070|3.A.1.15.16	27.551	3.01e-20	81.6	88	WP_011681459.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	9	201	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q6MI08|3.A.1.15.17	28.272	9.70e-14	63.2	84	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	7	196	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q6MI08|3.A.1.15.17	28.272	9.70e-14	63.2	84	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	7	196	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q6MI08|3.A.1.15.17	28.272	9.70e-14	63.2	84	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	7	196	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q6MI08|3.A.1.15.17	28.272	9.70e-14	63.2	84	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	7	196	transporter
gnl|TC-DB|Q66AT6|3.A.1.15.18	3.A.1.15.18	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q66AT6|3.A.1.15.18	21.970	1.00e-17	79.3	83	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	40	287	transporter
gnl|TC-DB|A1B2F1|3.A.1.15.19	3.A.1.15.19	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F1|3.A.1.15.19	31.280	2.50e-31	112	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	214	transporter
gnl|TC-DB|Q8YMZ3|3.A.1.1.52	3.A.1.1.52	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q8YMZ3|3.A.1.1.52	36.723	4.52e-67	214	79	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	16	322	transporter
gnl|TC-DB|Q8YMZ3|3.A.1.1.52	3.A.1.1.52	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8YMZ3|3.A.1.1.52	36.723	4.52e-67	214	79	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	16	322	transporter
gnl|TC-DB|Q8YMZ3|3.A.1.1.52	3.A.1.1.52	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q8YMZ3|3.A.1.1.52	36.723	4.52e-67	214	79	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	16	322	transporter
gnl|TC-DB|P42360|3.A.1.15.2	3.A.1.15.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P42360|3.A.1.15.2	33.971	3.16e-32	114	82	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|P42360|3.A.1.15.2	3.A.1.15.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P42360|3.A.1.15.2	33.971	3.16e-32	114	82	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|P42360|3.A.1.15.2	3.A.1.15.2	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P42360|3.A.1.15.2	33.971	3.16e-32	114	82	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|P42360|3.A.1.15.2	3.A.1.15.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P42360|3.A.1.15.2	33.971	3.16e-32	114	82	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8DW86|3.A.1.15.20	33.803	6.26e-28	102	85	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8DW86|3.A.1.15.20	33.803	6.26e-28	102	85	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q8DW86|3.A.1.15.20	33.803	6.26e-28	102	85	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	40.404	1.09e-72	227	77	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	291	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	40.404	1.09e-72	227	77	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	291	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	40.404	1.09e-72	227	77	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	291	transporter
gnl|TC-DB|O05703|3.A.1.15.3	3.A.1.15.3	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O05703|3.A.1.15.3	59.245	0.0	603	99	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	14	514	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|OLS20029|3.A.1.1.54	36.649	3.68e-73	229	98	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	352	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|OLS20029|3.A.1.1.54	36.649	3.68e-73	229	98	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	352	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	Trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|OLS20029|3.A.1.1.54	36.649	3.68e-73	229	98	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	352	transporter
gnl|TC-DB|Q56952|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q56952|3.A.1.15.4	25.510	3.86e-30	115	90	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	1	292	transporter
gnl|TC-DB|Q56952|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q56952|3.A.1.15.4	25.510	3.86e-30	115	90	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	1	292	transporter
gnl|TC-DB|Q56952|3.A.1.15.4	3.A.1.15.4	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q56952|3.A.1.15.4	25.510	3.86e-30	115	90	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	1	292	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	32.328	5.60e-29	108	85	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	5	233	transporter
gnl|TC-DB|D4GP39|3.A.1.1.56	3.A.1.1.56	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|D4GP39|3.A.1.1.56	39.634	3.16e-72	226	82	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	322	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	35.648	9.97e-33	115	88	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	212	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	35.648	9.97e-33	115	88	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	212	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	35.648	9.97e-33	115	88	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	212	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	35.648	9.97e-33	115	88	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	212	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9XCS1|3.A.1.15.7	37.441	4.29e-40	135	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9XCS1|3.A.1.15.7	37.441	4.29e-40	135	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XCS1|3.A.1.15.7	37.441	4.29e-40	135	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P96117|3.A.1.15.8	35.577	2.29e-40	135	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P96117|3.A.1.15.8	35.577	2.29e-40	135	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P96117|3.A.1.15.8	35.577	2.29e-40	135	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P96117|3.A.1.15.8	35.577	2.29e-40	135	77	WP_014607906.1 MULTISPECIES: metal ABC transporter ATP-binding protein [Firmicutes]	4	211	transporter
gnl|TC-DB|Q92LL5|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q92LL5|3.A.1.15.9	24.060	5.13e-26	103	85	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	15	278	transporter
gnl|TC-DB|Q92LL5|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q92LL5|3.A.1.15.9	24.060	5.13e-26	103	85	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	15	278	transporter
gnl|TC-DB|Q92LL5|3.A.1.15.9	3.A.1.15.9	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q92LL5|3.A.1.15.9	24.060	5.13e-26	103	85	WP_111679582.1 ZinT/AdcA family metal-binding protein [Streptococcus thermophilus]	15	278	transporter
gnl|TC-DB|P38046|3.A.1.16.1	3.A.1.16.1	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|P38046|3.A.1.16.1	38.057	1.74e-44	147	87	WP_014727588.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	2	231	transporter
gnl|TC-DB|Q8YRV8|3.A.1.16.4	3.A.1.16.4	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|Q8YRV8|3.A.1.16.4	42.060	3.15e-48	160	86	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	232	transporter
gnl|TC-DB|O51924|3.A.1.1.7	3.A.1.1.7	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|O51924|3.A.1.1.7	21.577	9.23e-06	42.0	79	WP_011681478.1 ABC transporter permease [Streptococcus thermophilus]	42	255	transporter
gnl|TC-DB|O51924|3.A.1.1.7	3.A.1.1.7	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|O51924|3.A.1.1.7	21.577	9.23e-06	42.0	79	WP_011681478.1 ABC transporter permease [Streptococcus thermophilus]	42	255	transporter
gnl|TC-DB|Q47538|3.A.1.17.1	3.A.1.17.1	taurine	EX_cpd00210_e0	rxn05172,rxn09285	gnl|TC-DB|Q47538|3.A.1.17.1	44.175	2.52e-47	157	80	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	10	214	transporter
gnl|TC-DB|Q2BM69|3.A.1.17.4	3.A.1.17.4	taurine	EX_cpd00210_e0	rxn05172,rxn09285	gnl|TC-DB|Q2BM69|3.A.1.17.4	31.336	1.71e-28	105	77	WP_111679644.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	1	208	transporter
gnl|TC-DB|A7NH45|3.A.1.17.8	3.A.1.17.8	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|A7NH45|3.A.1.17.8	35.176	2.12e-32	115	75	WP_014727588.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	15	213	transporter
gnl|TC-DB|Q9Z3R9|3.A.1.1.8	3.A.1.1.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9Z3R9|3.A.1.1.8	43.796	4.31e-76	236	76	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	22	286	transporter
gnl|TC-DB|Q9Z3R9|3.A.1.1.8	3.A.1.1.8	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q9Z3R9|3.A.1.1.8	43.796	4.31e-76	236	76	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	22	286	transporter
gnl|TC-DB|Q9Z3R9|3.A.1.1.8	3.A.1.1.8	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9Z3R9|3.A.1.1.8	43.796	4.31e-76	236	76	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	22	286	transporter
gnl|TC-DB|Q7NIX8|3.A.1.18.2	3.A.1.18.2	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q7NIX8|3.A.1.18.2	29.006	3.78e-62	206	97	WP_084828482.1 DUF3744 domain-containing protein [Streptococcus thermophilus]	1	489	transporter
gnl|TC-DB|F0SWZ6|3.A.1.18.3	3.A.1.18.3	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|F0SWZ6|3.A.1.18.3	30.137	1.60e-62	209	94	WP_084828482.1 DUF3744 domain-containing protein [Streptococcus thermophilus]	1	506	transporter
gnl|TC-DB|P31548|3.A.1.19.1	3.A.1.19.1	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|P31548|3.A.1.19.1	32.468	7.49e-37	126	96	WP_084828928.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	234	transporter
gnl|TC-DB|Q73RE4|3.A.1.19.2	3.A.1.19.2	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|Q73RE4|3.A.1.19.2	43.961	6.16e-58	183	97	WP_111679675.1 ABC transporter ATP-binding protein [Streptococcus thermophilus]	6	212	transporter
gnl|TC-DB|B7L6N0|3.A.1.19.4	3.A.1.19.4	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|B7L6N0|3.A.1.19.4	35.176	6.27e-33	114	90	WP_111679583.1 amino acid ABC transporter ATP-binding protein [Streptococcus thermophilus]	1	194	transporter
