ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-5359|	tetrathionate reductiuon II (to trithionate)	false	0	1	0	0	
|PWY-5364|	sulfur reduction II (via polysulfide)	false	0	0	0	0	
|PWY-5366|	palmitoleate biosynthesis II (plants and bacteria)	false	0	0	0	0	
|PWY-5370|	carbon tetrachloride degradation I	false	0	2	0	0	
|PWY-5372|	carbon tetrachloride degradation II	false	0	0	1	0	
|PWY-5381|	pyridine nucleotide cycling (plants)	false	58	2	0	0	RXN-8441 NICOTINATEPRIBOSYLTRANS-RXN NICONUCADENYLYLTRAN-RXN NAD-SYNTH-GLN-RXN NICOTINAMID-RXN 
|PWY-5382|	hydrogen oxidation II (aerobic, NAD)	false	0	0	0	0	
|PWY-5384|	sucrose degradation IV (sucrose phosphorylase)	false	75	0	1	0	FRUCTOKINASE-RXN PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-5386|	methylglyoxal degradation I	false	0	0	1	0	
|PWY-5389|	3-methylthiopropanoate biosynthesis	false	0	0	0	0	
|PWY-5391|	syringetin biosynthesis	false	20	1	0	0	
|PWY-5392|	reductive TCA cycle II	false	25	0	2	0	ACONITATEHYDR-RXN ACONITATEDEHYDR-RXN R23-RXN 
|PWY-5394|	betalamic acid biosynthesis	false	0	0	1	0	
|PWY-5418|	phenol degradation I (aerobic)	false	0	0	0	0	
|PWY-5419|	catechol degradation to 2-hydroxypentadienoate II	false	0	0	1	0	
|PWY-5427|	naphthalene degradation (aerobic)	false	16	0	1	0	1.2.1.65-RXN 
|PWY-5428|	1,3-dimethylbenzene degradation to 3-methylbenzoate	false	33	0	1	0	RXN-8583 
|PWY-5429|	1,4-dimethylbenzene degradation to 4-methylbenzoate	false	33	0	1	0	RXN-8582 
|PWY-5436|	L-threonine degradation IV	false	33	0	0	0	THREONINE-ALDOLASE-RXN 
|PWY-5437|	L-threonine degradation I	true	80	0	0	0	KETOBUTFORMLY-RXN PROPKIN-RXN PROPKIN-RXN RXN-15122 
|PWY-5443|	aminopropanol phosphate biosynthesis I	false	0	0	1	0	
|PWY-5450|	benzene degradation	false	0	0	0	0	
|PWY-5453|	methylglyoxal degradation III	false	50	0	0	0	RXN0-4281 
|PWY-5456|	methylglyoxal degradation VII	false	0	1	0	0	
|PWY-5458|	methylglyoxal degradation V	false	66	0	0	0	1.1.1.283-RXN LACTALDDEHYDROG-RXN 
|PWY-5480|	pyruvate fermentation to ethanol I	false	33	0	0	0	PYRUVFORMLY-RXN 
|PWY-5481|	pyruvate fermentation to (S)-lactate	true	100	0	0	0	L-LACTATE-DEHYDROGENASE-RXN 
|PWY-5482|	pyruvate fermentation to acetate II	true	100	0	1	1	PYRUVDEH-RXN PHOSACETYLTRANS-RXN ACETATEKIN-RXN ACETATEKIN-RXN 
|PWY-5484|	glycolysis II (from fructose 6-phosphate)	false	72	0	0	0	PEPDEPHOS-RXN 2PGADEHYDRAT-RXN PHOSGLYPHOS-RXN GAPOXNPHOSPHN-RXN TRIOSEPISOMERIZATION-RXN F16ALDOLASE-RXN 6PFRUCTPHOS-RXN RXN-15513 
|PWY-5486|	pyruvate fermentation to ethanol II	false	0	0	1	0	
|PWY-5487|	4-nitrophenol degradation I	false	0	0	1	0	
|PWY-5488|	4-nitrophenol degradation II	false	0	0	1	0	
|PWY-5489|	methyl parathion degradation	false	0	0	0	0	
|PWY-5490|	paraoxon degradation	false	0	0	0	0	
|PWY-5491|	diethylphosphate degradation	false	0	0	1	0	
|PWY-5493|	reductive monocarboxylic acid cycle	false	50	0	2	1	PYRUVFORMLY-RXN 
|PWY-5494|	pyruvate fermentation to propanoate II (acrylate pathway)	false	0	0	1	0	
|PWY-5497|	purine nucleobases degradation II (anaerobic)	false	54	6	0	0	PHOSACETYLTRANS-RXN ACETATEKIN-RXN ACETATEKIN-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN GLYOHMETRANS-RXN 
|PWY-5499|	vitamin B6 degradation	false	0	0	1	0	
|PWY-5509|	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	false	0	0	1	0	
|PWY-5512|	UDP-N-acetyl-D-galactosamine biosynthesis I	true	100	0	0	0	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN 
|PWY-5517|	L-arabinose degradation III	false	40	0	0	0	L-ARABINONATE-DEHYDRATASE-RXN RXN-8775 
|PWY-5521|	L-ascorbate biosynthesis III	false	0	0	0	0	
|PWY-5523|	5,6-dimethylbenzimidazole biosynthesis I (aerobic)	false	33	0	1	0	RIBOFLAVINKIN-RXN 
|PWY-5526|	bacteriochlorophyll a biosynthesis	false	0	0	0	0	
|PWY-5530|	sorbitol biosynthesis II	false	0	0	1	0	
|PWY-5531|	3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)	false	11	0	3	0	RXN0-6259 
|PWY-5532|	nucleoside and nucleotide degradation (archaea)	false	50	1	0	0	RXN-8801 RXN0-5199 RXN0-5199 ADENPHOSPHOR-RXN CYTIKIN-RXN 
|PWY-5533|	acetone degradation II (to acetoacetate)	false	0	0	0	0	
|PWY-5534|	propene degradation	false	0	0	0	0	
|PWY-5535|	acetate and ATP formation from acetyl-CoA II	false	0	0	0	0	
|PWY-5629|	isopenicillin N biosynthesis	false	0	0	1	0	
|PWY-5631|	deacetylcephalosporin C biosynthesis	false	0	0	1	0	
|PWY-5633|	cephamycin C biosynthesis	false	0	1	0	0	
|PWY-5636|	2-nitrophenol degradation	false	0	0	0	0	
|PWY-5637|	nitrobenzene degradation I	false	0	0	1	0	
|PWY-5640|	nitrobenzene degradation II	false	0	0	0	0	
|PWY-5641|	2-nitrotoluene degradation	false	0	0	1	0	
|PWY-5642|	2,4-dinitrotoluene degradation	false	28	1	1	0	1.2.1.27-RXN 
|PWY-5643|	2,6-dinitrotoluene degradation	false	0	2	0	0	
|PWY-5644|	4-nitrotoluene degradation II	false	0	3	0	0	
|PWY-5645|	4-chloronitrobenzene degradation	false	0	0	0	0	
|PWY-5648|	2-nitrobenzoate degradation II	false	0	1	0	0	
|PWY-5651|	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	false	0	0	0	0	
|PWY-5653|	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	false	66	0	0	0	NICONUCADENYLYLTRAN-RXN NAD-SYNTH-GLN-RXN 
|PWY-5654|	2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate	false	0	0	0	0	
|PWY-5656|	mannosylglycerate biosynthesis I	false	0	0	0	0	
|PWY-5658|	mannosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-5659|	GDP-mannose biosynthesis	false	75	0	0	0	MANNPISOM-RXN PHOSMANMUT-RXN PGLUCISOM-RXN 
|PWY-5660|	taxol biosynthesis	false	0	13	0	0	
|PWY-5661|	GDP-glucose biosynthesis	true	100	1	0	0	PHOSPHOGLUCMUT-RXN GLUCOKIN-RXN GLUCOKIN-RXN 
|PWY-5662|	glucosylglycerate biosynthesis I	false	0	0	0	0	
|PWY-5663|	erythro-tetrahydrobiopterin biosynthesis I	false	25	0	0	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-5667|	CDP-diacylglycerol biosynthesis I	false	50	0	0	0	CDPDIGLYSYN-RXN GLYC3PDEHYDROGBIOSYN-RXN 
|PWY-5668|	cardiolipin biosynthesis I	false	33	0	1	1	CARDIOLIPSYN-RXN 
|PWY-5669|	phosphatidylserine and phosphatidylethanolamine biosynthesis I	false	0	0	0	0	
|PWY-5670|	epoxysqualene biosynthesis	false	0	0	0	0	
|PWY-5674|	nitrate reduction IV (dissimilatory)	false	0	0	0	0	
|PWY-5675|	nitrate reduction V (assimilatory)	false	50	0	1	0	GLUTAMINESYN-RXN GLUTDEHYD-RXN 
|PWY-5677|	succinate fermentation to butanoate	false	0	0	0	0	
|PWY-5679|	clavulanate biosynthesis	false	12	1	0	0	
|PWY-5686|	UMP biosynthesis I	false	83	0	1	0	CARBPSYN-RXN ASPCARBTRANS-RXN DIHYDROOROT-RXN OROPRIBTRANS-RXN OROTPDECARB-RXN 
|PWY-5690|	TCA cycle II (plants and fungi)	false	63	0	1	1	2OXOGLUTARATEDEH-RXN ACONITATEHYDR-RXN CITSYN-RXN CITSYN-RXN ACONITATEDEHYDR-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN 
|PWY-5691|	urate conversion to allantoin I	false	0	0	1	0	
|PWY-5695|	inosine 5'-phosphate degradation	false	50	0	0	0	IMP-DEHYDROG-RXN XANTHOSINEPHOSPHORY-RXN 
|PWY-5697|	allantoin degradation to ureidoglycolate I (urea producing)	false	0	0	0	0	
|PWY-5698|	allantoin degradation to ureidoglycolate II (ammonia producing)	false	0	0	0	0	
|PWY-5703|	urea degradation I	false	50	0	0	0	UREA-CARBOXYLASE-RXN 
|PWY-5704|	urea degradation II	true	100	0	0	0	UREASE-RXN 
|PWY-5726|	deethylsimazine degradation	false	0	1	0	0	
|PWY-5727|	atrazine degradation II	false	0	2	0	0	
|PWY-5731|	atrazine degradation III	false	0	1	0	0	
|PWY-5736|	isopropylamine degradation	false	42	2	0	0	RXN-8941 
|PWY-5737|	(5R)-carbapenem carboxylate biosynthesis	false	16	1	1	0	
|PWY-5738|	GDP-6-deoxy-D-talose biosynthesis	false	0	0	1	0	
|PWY-5739|	GDP-D-perosamine biosynthesis	false	0	0	1	0	
|PWY-5740|	GDP-L-colitose biosynthesis	false	0	0	0	0	
|PWY-5741|	ethylmalonyl-CoA pathway	false	8	0	1	0	RXN-5901 
|PWY-5742|	L-arginine degradation IX (arginine:pyruvate transaminase pathway)	false	25	0	0	0	1.2.1.54-RXN 
|PWY-5743|	3-hydroxypropanoate cycle	false	15	0	0	0	RXN0-5055 BIOTIN-CARBOXYL-RXN 
|PWY-5744|	glyoxylate assimilation	false	15	0	0	0	RXN0-5055 BIOTIN-CARBOXYL-RXN 
|PWY-5747|	2-methylcitrate cycle II	false	50	0	1	1	2-METHYLCITRATE-SYNTHASE-RXN 4.2.1.99-RXN RXN-8979 
|PWY-5749|	itaconate degradation	false	0	0	1	0	
|PWY-5751|	phenylethanol biosynthesis	false	0	0	0	0	
|PWY-5755|	4-hydroxybenzoate biosynthesis II (bacteria)	false	0	0	0	0	
|PWY-5757|	fosfomycin biosynthesis	false	0	0	1	0	
|PWY-5766|	L-glutamate degradation X	true	100	0	0	0	GLUTAMATE-DEHYDROGENASE-NADP+-RXN 
|PWY-5770|	phenazine-1-carboxylate biosynthesis	false	0	0	1	0	
|PWY-5774|	saponin biosynthesis IV	false	0	9	0	0	
|PWY-5776|	2-hydroxyphenazine biosynthesis	false	0	0	0	0	
|PWY-5782|	2-keto-L-gulonate biosynthesis	false	0	0	0	0	
|PWY-5783|	octaprenyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5785|	di-trans,poly-cis-undecaprenyl phosphate biosynthesis	true	100	0	0	0	RXN-8999 UNDECAPRENYL-DIPHOSPHATASE-RXN 
|PWY-5794|	malonate degradation I (biotin-independent)	false	33	0	0	0	RXN-9728 
|PWY-5796|	malonate decarboxylase activation	false	0	0	1	0	
|PWY-5805|	nonaprenyl diphosphate biosynthesis I	false	0	0	0	0	
|PWY-5806|	all-trans-decaprenyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5807|	heptaprenyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5816|	all trans undecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5817|	dodecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5818|	validamycin biosynthesis	false	23	3	0	0	
|PWY-5830|	CDP-ascarylose biosynthesis	false	0	0	0	0	
|PWY-5831|	CDP-abequose biosynthesis	false	0	0	0	0	
|PWY-5832|	CDP-paratose biosynthesis	false	0	0	0	0	
|PWY-5833|	CDP-4-dehydro-3,6-dideoxy-D-glucose biosynthesis	false	0	0	0	0	
|PWY-5834|	CDP-tyvelose biosynthesis	false	0	0	0	0	
|PWY-5837|	2-carboxy-1,4-naphthoquinol biosynthesis	false	0	0	1	0	
|PWY-5839|	menaquinol-7 biosynthesis	false	0	0	0	0	
|PWY-5844|	menaquinol-9 biosynthesis	false	0	0	0	0	
|PWY-5849|	menaquinol-6 biosynthesis	false	0	0	0	0	
|PWY-5851|	demethylmenaquinol-9 biosynthesis	false	0	0	0	0	
|PWY-5852|	demethylmenaquinol-8 biosynthesis I	false	0	0	0	0	
|PWY-5853|	demethylmenaquinol-6 biosynthesis I	false	0	0	0	0	
|PWY-5855|	ubiquinol-7 biosynthesis (prokaryotic)	false	12	1	2	0	
|PWY-5856|	ubiquinol-9 biosynthesis (prokaryotic)	false	0	0	2	0	
|PWY-5857|	ubiquinol-10 biosynthesis (prokaryotic)	false	0	0	2	0	
|PWY-5875|	staphyloxanthin biosynthesis	false	0	0	0	0	
|PWY-5885|	wax esters biosynthesis II	false	0	2	0	0	
|PWY-5886|	4-hydroxyphenylpyruvate biosynthesis	false	25	0	0	0	TYROSINE-AMINOTRANSFERASE-RXN 
|PWY-5887|	albaflavenone biosynthesis	false	0	0	0	0	
|PWY-5888|	rhodoquinone-10 biosynthesis	false	0	1	0	0	
|PWY-5890|	menaquinol-10 biosynthesis	false	0	0	0	0	
|PWY-5891|	menaquinol-11 biosynthesis	false	0	0	0	0	
|PWY-5892|	menaquinol-12 biosynthesis	false	0	0	0	0	
|PWY-5893|	tridecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5895|	menaquinol-13 biosynthesis	false	0	0	0	0	
|PWY-5901|	2,3-dihydroxybenzoate biosynthesis	false	0	0	0	0	
|PWY-5905|	hypusine biosynthesis	false	0	0	0	0	
|PWY-5907|	homospermidine biosynthesis	false	0	0	0	0	
|PWY-5913|	partial TCA cycle (obligate autotrophs)	true	66	0	1	1	ACONITATEHYDR-RXN CITSYN-RXN CITSYN-RXN ACONITATEDEHYDR-RXN PEPCARBOX-RXN ISOCITDEH-RXN 
|PWY-5915|	phycoerythrobilin biosynthesis I	false	0	0	2	0	
|PWY-5917|	phycocyanobilin biosynthesis	false	0	0	1	0	
|PWY-5921|	glutaminyl-tRNAgln biosynthesis via transamidation	true	80	0	0	0	RXN-9386 GLUTAMIN-RXN RXN-20082 RXN-20083 
|PWY-5922|	(4R)-carveol and (4R)-dihydrocarveol degradation	false	0	8	0	0	
|PWY-5923|	limonene degradation I (D-limonene)	false	0	2	1	0	
|PWY-5924|	limonene degradation II (L-limonene)	false	0	2	1	0	
|PWY-5927|	(4S)-carveol and (4S)-dihydrocarveol degradation	false	0	8	0	0	
|PWY-5929|	puromycin biosynthesis	false	0	7	0	0	
|PWY-5930|	terpentecin biosynthesis	false	0	1	0	0	
|PWY-5935|	tuberculosinol biosynthesis	false	0	0	0	0	
|PWY-5938|	pyruvate fermentation to (R)-acetoin I	true	100	0	1	1	ACETOLACTSYN-RXN RXN-11036 
|PWY-5939|	pyruvate fermentation to (R)-acetoin II	true	100	0	1	1	ACETOLACTSYN-RXN ACETOLACTATE-DECARBOXYLASE-RXN 
|PWY-5940|	streptomycin biosynthesis	false	5	9	0	0	PHOSPHOGLUCMUT-RXN 
|PWY-5941|	glycogen degradation II	false	75	0	0	0	GLYCOPHOSPHORYL-RXN RXN-9025 PHOSPHOGLUCMUT-RXN RXN-19947 GLUCOKIN-RXN GLUCOKIN-RXN 
|PWY-5943|	&beta;-carotene biosynthesis	false	0	0	0	0	
|PWY-5944|	zeaxanthin biosynthesis	false	0	0	0	0	
|PWY-5945|	violaxanthin, antheraxanthin and zeaxanthin interconversion	false	25	1	0	0	
|PWY-5946|	&alpha;-carotene biosynthesis	false	0	1	0	0	
|PWY-5947|	lutein biosynthesis	false	0	1	0	0	
|PWY-5950|	geosmin biosynthesis	false	0	0	0	0	
|PWY-5951|	(R,R)-butanediol biosynthesis	false	0	0	0	0	
|PWY-5963|	thio-molybdenum cofactor biosynthesis	false	0	0	0	0	
|PWY-5964|	guanylyl molybdenum cofactor biosynthesis	true	100	0	0	0	RXN0-262 
|PWY-5971|	palmitate biosynthesis II (bacteria and plant cytoplasm)	false	75	0	0	0	RXN-9657 RXN-9520 RXN-9518 RXN-9516 RXN-9516 RXN-9514 4.2.1.58-RXN RXN-9523 RXN-9523 RXN-9524 4.2.1.59-RXN RXN-9527 RXN-9527 RXN-9528 RXN-9531 RXN-9531 RXN-9532 RXN-9533 RXN-9535 RXN-9535 RXN-9536 RXN-9537 RXN-9539 RXN-9539 RXN-9540 4.2.1.61-RXN 3.1.2.21-RXN RXN-9655 
|PWY-5973|	cis-vaccenate biosynthesis	false	60	0	1	0	2.3.1.179-RXN RXN-9556 RXN-9557 
|PWY-5978|	kanosamine biosynthesis I	false	0	0	2	0	
|PWY-5979|	3-amino-5-hydroxybenzoate biosynthesis	false	16	1	0	0	
|PWY-5981|	CDP-diacylglycerol biosynthesis III	true	100	0	1	1	CDPDIGLYSYN-RXN GLYC3PDEHYDROGBIOSYN-RXN 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN RXN-9590 RXN-9591 
|PWY-5982|	sulfoacetaldehyde degradation II	true	100	0	1	1	RXN-9592 
|PWY-5983|	trehalose biosynthesis VI	false	0	0	0	0	
|PWY-5984|	rifamycin B biosynthesis	false	0	6	0	0	
|PWY-5985|	trehalose biosynthesis VII	false	0	0	0	0	
|PWY-5989|	stearate biosynthesis II (bacteria and plants)	false	50	0	0	0	RXN-9632 RXN-9633 RXN-9634 
|PWY-5994|	palmitate biosynthesis (animals and fungi, cytoplasm)	false	50	1	0	0	RXN66-614 RXN66-616 RXN66-617 RXN66-618 RXN66-619 RXN66-620 RXN66-621 RXN66-622 RXN66-623 RXN66-624 RXN66-625 RXN66-626 RXN66-627 RXN66-628 RXN66-629 RXN66-630 RXN66-631 RXN66-632 RXN66-633 RXN66-634 RXN66-635 RXN66-636 RXN66-637 RXN66-638 RXN66-639 RXN66-640 RXN66-641 RXN66-642 
|PWY-5995|	linoleate biosynthesis I (plants)	false	0	0	0	0	
|PWY-5998|	&gamma;-linolenate biosynthesis I (plants)	false	0	1	0	0	
|PWY-5|	canavanine biosynthesis	false	25	0	0	0	RXN-22 
|PWY5F9-12|	biphenyl degradation	false	0	0	1	0	
|PWY5F9-3233|	phthalate degradation (aerobic)	false	0	0	1	0	
|PWY-6003|	gramicidin S biosynthesis	false	0	0	0	0	
|PWY-6010|	apigenin glycosides biosynthesis	false	0	5	0	0	
|PWY-6011|	amygdalin and prunasin degradation	false	0	2	0	0	
|PWY-6012-1|	acyl carrier protein activation	true	100	0	0	0	HOLO-ACP-SYNTH-RXN 
|PWY-6012|	acyl carrier protein metabolism	false	50	0	0	0	HOLO-ACP-SYNTH-RXN 
|PWY-6019|	pseudouridine degradation	false	0	0	0	0	
|PWY-6021|	nitrilotriacetate degradation	false	0	1	0	0	
|PWY-6027|	capsiconiate biosynthesis	false	20	2	0	0	RXN-1106 
|PWY-6028|	acetoin degradation	true	100	0	0	0	RXN-9718 
|PWY-6032|	digitoxigenin biosynthesis	false	0	6	0	0	
|PWY-6038|	citrate degradation	false	0	0	0	0	
|PWY-6041|	4-sulfocatechol degradation	false	0	0	0	0	
|PWY-6043|	ethanedisulfonate degradation	false	0	1	0	0	
|PWY-6044|	methanesulfonate degradation	false	0	0	0	0	
|PWY-6045|	methylthiopropanonate degradation II (demethylation)	false	0	1	0	0	
|PWY-6046|	dimethylsulfoniopropanoate degradation I (cleavage)	false	0	0	0	0	
|PWY-6047|	dimethyl sulfide degradation I	false	0	0	0	0	
|PWY-6048|	methylthiopropanoate degradation I (cleavage)	false	0	0	0	0	
|PWY-6050|	dimethyl sulfoxide degradation	false	0	0	0	0	
|PWY-6052|	dimethylsulfoniopropanoate degradation III (demethylation)	false	0	0	0	0	
|PWY-6056|	dimethylsulfoniopropanoate degradation II (cleavage)	false	0	1	0	0	
|PWY-6057|	dimethyl sulfide degradation III (oxidation)	false	0	0	0	0	
|PWY-6058|	dimethyl sulfone degradation	false	0	1	0	0	
|PWY-6059|	dimethyl sulfide degradation II (oxidation)	false	0	0	0	0	
|PWY-6060|	malonate degradation II (biotin-dependent)	false	0	0	0	0	
|PWY-6061|	bile acid biosynthesis, neutral pathway	false	24	7	0	0	
|PWY-6069|	indigo biosynthesis	false	0	0	0	0	
|PWY-6074|	zymosterol biosynthesis	false	21	3	0	0	
|PWY-6075|	ergosterol biosynthesis I	false	20	1	0	0	
|PWY-6077|	anthranilate degradation II (aerobic)	false	0	0	0	0	
|PWY-6079|	anthranilate degradation I (aerobic)	false	0	0	0	0	
|PWY-6080|	4-ethylphenol degradation (anaerobic)	false	16	0	1	0	RXN-9833 
|PWY-6081|	1,3-dichlorobenzene degradation	false	0	1	0	0	
|PWY-6082|	alginate biosynthesis II (bacterial)	false	0	3	1	0	
|PWY-6083|	chlorobenzene degradation	false	0	0	0	0	
|PWY-6084|	3,5-dichlorocatechol degradation	false	16	1	0	0	
|PWY-6085|	2,4-dichlorophenoxyacetate degradation	false	0	0	1	0	
|PWY-6086|	4-chloro-2-methylphenoxyacetate degradation	false	0	0	1	0	
|PWY-6087|	4-chlorocatechol degradation	false	0	0	1	0	
|PWY-6088|	3-chlorobenzoate degradation I (via chlorocatechol)	false	0	2	0	0	
|PWY-6089|	3-chlorocatechol degradation I (ortho)	false	0	0	1	0	
|PWY-6090|	1,2-dichlorobenzene degradation	false	0	0	0	0	
|PWY-6091|	1,2,4-trichlorobenzene degradation	false	0	0	0	0	
|PWY-6093|	4,5-dichlorocatechol degradation	false	20	1	0	0	
|PWY-6094|	3,4,6-trichlorocatechol degradation	false	0	2	0	0	
|PWY-6095|	dammara-20,24-diene biosynthesis	false	0	0	0	0	
|PWY-6098|	diploterol biosynthesis	false	0	0	0	0	
|PWY-6099|	1,2,4,5-tetrachlorobenzene degradation	false	0	1	0	0	
|PWY-6102|	5-chloro-3-methyl-catechol degradation	false	0	0	0	0	
|PWY-6103|	3-chlorotoluene degradation I	false	0	2	0	0	
|PWY-6104|	3-chlorotoluene degradation II	false	33	0	1	0	RXN-9910 
|PWY-6107|	chlorosalicylate degradation	false	28	2	1	0	
|PWY-6116|	mannosylfructose biosynthesis	false	0	0	0	0	
|PWY-6120|	L-tyrosine biosynthesis III	false	33	0	1	0	PREPHENATE-TRANSAMINE-RXN 
|PWY-6121|	5-aminoimidazole ribonucleotide biosynthesis I	true	80	0	0	0	PRPPAMIDOTRANS-RXN GLYRIBONUCSYN-RXN FGAMSYN-RXN AIRS-RXN 
|PWY-6122|	5-aminoimidazole ribonucleotide biosynthesis II	true	80	0	0	0	PRPPAMIDOTRANS-RXN GLYRIBONUCSYN-RXN FGAMSYN-RXN AIRS-RXN 
|PWY-6123|	inosine-5'-phosphate biosynthesis I	false	83	0	3	2	SAICARSYN-RXN AICARSYN-RXN AICARTRANSFORM-RXN IMPCYCLOHYDROLASE-RXN RXN0-742 
|PWY-6128|	cis-calamenene related sesquiterpenoids biosynthesis	false	0	2	0	0	
|PWY-6130|	glycerol degradation III	false	0	0	1	0	
|PWY-6131|	glycerol degradation II	false	0	0	0	0	
|PWY-6132|	lanosterol biosynthesis	false	0	0	0	0	
|PWY-6138|	CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	false	0	0	3	0	
|PWY-6139|	CMP-N-acetylneuraminate biosynthesis II (bacteria)	false	0	0	3	0	
|PWY-6140|	CMP-2-keto-3-deoxy-D-glycero-D-galacto-nononate biosynthesis	false	0	0	1	0	
|PWY-6143|	CMP-pseudaminate biosynthesis	false	0	0	0	0	
|PWY-6147|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	false	40	1	1	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-6148|	tetrahydromethanopterin biosynthesis	false	7	9	0	0	RXN-15734 
|PWY-6153|	autoinducer AI-2 biosynthesis I	true	66	1	1	1	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN 
|PWY-6154|	autoinducer AI-2 biosynthesis II (Vibrio)	false	66	1	0	0	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN 
|PWY-6157|	autoinducer AI-1 biosynthesis	false	0	0	0	0	
|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	true	100	0	0	0	CHORISMATE-SYNTHASE-RXN 2.5.1.19-RXN SHIKIMATE-KINASE-RXN SHIKIMATE-5-DEHYDROGENASE-RXN 3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|PWY-6164|	3-dehydroquinate biosynthesis I	true	100	0	0	0	3-DEHYDROQUINATE-SYNTHASE-RXN DAHPSYN-RXN 
|PWY-6167|	flavin biosynthesis II (archaea)	false	20	0	0	0	RXN-10055 FADSYN-RXN 
|PWY-6173|	histamine biosynthesis	false	0	0	0	0	
|PWY-6174|	mevalonate pathway II (haloarchaea)	false	50	0	1	0	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN 1.1.1.34-RXN MEVALONATE-KINASE-RXN IPPISOM-RXN 
|PWY-6178|	2,4,6-trichlorophenol degradation	false	0	0	0	0	
|PWY-6181|	histamine degradation	false	33	0	1	0	RXN-10089 
|PWY-6183|	salicylate degradation I	false	0	0	0	0	
|PWY-6184|	methylsalicylate degradation	false	0	0	0	0	
|PWY-6185|	4-methylcatechol degradation (ortho cleavage)	false	14	1	0	0	
|PWY-6190|	2,4-dichlorotoluene degradation	false	0	5	0	0	
|PWY-6191|	2,5-dichlorotoluene degradation	false	0	4	0	0	
|PWY-6192|	3,4-dichlorotoluene degradation	false	0	4	0	0	
|PWY-6193|	3-chlorocatechol degradation II (ortho)	false	0	0	1	0	
|PWY-6197|	chlorinated phenols degradation	false	0	0	0	0	
|PWY-6200|	2,4,5-trichlorophenoxyacetate degradation	false	0	0	0	0	
|PWY-6210|	2-aminophenol degradation	false	0	0	0	0	
|PWY-6214|	3-chlorocatechol degradation III (meta pathway)	false	0	0	1	0	
|PWY-6215|	4-chlorobenzoate degradation	false	0	0	1	0	
|PWY-6216|	3-chlorobenzoate degradation II (via protocatechuate)	false	0	0	1	0	
|PWY-6217|	3,4-dichlorobenzoate degradation	false	0	0	1	0	
|PWY-621|	sucrose degradation III (sucrose invertase)	true	83	0	1	1	FRUCTOKINASE-RXN PGLUCISOM-RXN GLUCOKIN-RXN GLUCOKIN-RXN 3.2.1.48-RXN 
|PWY-6221|	2-chlorobenzoate degradation	false	0	0	0	0	
|PWY-6223|	gentisate degradation I	false	0	0	1	0	
|PWY-6224|	salicylate degradation II	false	0	0	0	0	
|PWY-6228|	3-chlorobenzoate degradation III (via gentisate)	false	0	1	0	0	
|PWY-622|	starch biosynthesis	false	40	2	2	0	PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6239|	luteolin glycosides biosynthesis	false	0	3	0	0	
|PWY-6243|	bergamotene biosynthesis I	false	0	1	0	0	
|PWY-6262|	demethylmenaquinol-8 biosynthesis II	false	0	1	0	0	
|PWY-6268|	adenosylcobalamin salvage from cobalamin	false	0	0	0	0	
|PWY-6273|	phosphatidylethanolamine biosynthesis III	false	0	0	0	0	
|PWY-6279|	myxol-2' fucoside biosynthesis	false	0	2	0	0	
|PWY-6280|	synechoxanthin biosynthesis	false	0	2	0	0	
|PWY-6282|	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	false	72	0	3	2	RXN-10660 RXN-10659 RXN-10658 RXN-10658 RXN-10656 RXN-10655 RXN-10654 RXN-10654 
|PWY-6286|	spheroidene and spheroidenone biosynthesis	false	0	0	0	0	
|PWY-6287|	neurosporene biosynthesis	false	0	0	1	0	
