# gapseq version: 1.2 0f03bf3
# Transporter sequence DB md5sum: b99a77e (2022-02-04)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9KZ08|3.A.1.1.44	27.835	7.76e-31	113	92	WP_041806386.1 sugar ABC transporter permease [Lactobacillus delbrueckii]	1	285	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.45	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV1|3.A.1.1.45	42.475	6.03e-77	237	80	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	290	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9X665|3.A.1.14.7	32.906	4.96e-35	122	85	WP_011543556.1 phosphonate ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	16	248	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9X665|3.A.1.14.7	32.906	4.96e-35	122	85	WP_011543556.1 phosphonate ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	16	248	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8GRB0|3.A.1.14.8	30.222	4.37e-35	122	89	WP_003623919.1 amino acid ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	4	228	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8GRB0|3.A.1.14.8	30.222	4.37e-35	122	89	WP_003623919.1 amino acid ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	4	228	transporter
gnl|TC-DB|O30494|3.A.1.1.49	3.A.1.1.49	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|O30494|3.A.1.1.49	37.677	3.72e-78	239	96	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	341	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.50	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|Q5SLB6|3.A.1.1.50	21.549	0.062	30.0	99	WP_011544348.1 ABC transporter permease [Lactobacillus delbrueckii]	12	272	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|Q6MNM2|3.A.1.1.51	37.234	1.92e-55	179	76	WP_011543933.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	279	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q6MNM2|3.A.1.1.51	37.234	1.92e-55	179	76	WP_011543933.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	279	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q6MNM2|3.A.1.1.51	37.234	1.92e-55	179	76	WP_011543933.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	279	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q6MNM2|3.A.1.1.51	37.234	1.92e-55	179	76	WP_011543933.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	279	transporter
gnl|TC-DB|A1B2F1|3.A.1.15.19	3.A.1.15.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|A1B2F1|3.A.1.15.19	29.717	5.21e-32	113	79	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	212	transporter
gnl|TC-DB|A1B2F1|3.A.1.15.19	3.A.1.15.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|A1B2F1|3.A.1.15.19	29.717	5.21e-32	113	79	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	212	transporter
gnl|TC-DB|A1B2F1|3.A.1.15.19	3.A.1.15.1	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A1B2F1|3.A.1.15.19	29.717	5.21e-32	113	79	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	212	transporter
gnl|TC-DB|A1B2F1|3.A.1.15.19	3.A.1.15.1	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F1|3.A.1.15.19	29.717	5.21e-32	113	79	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	212	transporter
gnl|TC-DB|A1IQK5|3.A.1.15.10	3.A.1.15.10	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A1IQK5|3.A.1.15.10	26.442	1.24e-20	83.6	80	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	202	transporter
gnl|TC-DB|A1IQK5|3.A.1.15.10	3.A.1.15.10	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1IQK5|3.A.1.15.10	26.442	1.24e-20	83.6	80	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	202	transporter
gnl|TC-DB|O34946|3.A.1.15.11	3.A.1.15.11	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O34946|3.A.1.15.11	30.172	7.80e-26	99.0	93	WP_003619264.1 methionine ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	225	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O84071|3.A.1.15.12	26.818	9.78e-32	112	85	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	4	211	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O84071|3.A.1.15.12	26.818	9.78e-32	112	85	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	4	211	transporter
gnl|TC-DB|B2IWT0|3.A.1.15.13	3.A.1.15.13	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|B2IWT0|3.A.1.15.13	29.717	1.11e-25	96.7	82	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	21	210	transporter
gnl|TC-DB|Q97PG9|3.A.1.15.14	3.A.1.15.14	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q97PG9|3.A.1.15.14	32.489	2.19e-30	108	97	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	230	transporter
gnl|TC-DB|G0LRW9|3.A.1.15.15	3.A.1.15.15	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|G0LRW9|3.A.1.15.15	30.085	8.08e-27	99.8	94	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	229	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|658118070|3.A.1.15.16	26.804	1.72e-25	94.7	90	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	196	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|658118070|3.A.1.15.16	26.804	1.72e-25	94.7	90	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	196	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|658118070|3.A.1.15.16	26.804	1.72e-25	94.7	90	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	196	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|658118070|3.A.1.15.16	26.804	1.72e-25	94.7	90	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	196	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.775	2.29e-13	62.0	80	WP_003621216.1 amino acid ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	24	200	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.775	2.29e-13	62.0	80	WP_003621216.1 amino acid ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	24	200	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.775	2.29e-13	62.0	80	WP_003621216.1 amino acid ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	24	200	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.775	2.29e-13	62.0	80	WP_003621216.1 amino acid ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	24	200	transporter
gnl|TC-DB|A1B2F1|3.A.1.15.19	3.A.1.15.19	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F1|3.A.1.15.19	29.717	5.21e-32	113	79	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	9	212	transporter
gnl|TC-DB|Q8YVZ3|3.A.1.1.52	3.A.1.1.52	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q8YVZ3|3.A.1.1.52	40.268	5.02e-72	224	80	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	286	transporter
gnl|TC-DB|Q8YVZ3|3.A.1.1.52	3.A.1.1.52	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8YVZ3|3.A.1.1.52	40.268	5.02e-72	224	80	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	286	transporter
gnl|TC-DB|Q8YVZ3|3.A.1.1.52	3.A.1.1.52	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q8YVZ3|3.A.1.1.52	40.268	5.02e-72	224	80	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	286	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.634	4.92e-27	103	89	WP_011543530.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	253	450	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.634	4.92e-27	103	89	WP_011543530.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	253	450	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.634	4.92e-27	103	89	WP_011543530.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	253	450	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.634	4.92e-27	103	89	WP_011543530.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	253	450	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.634	4.92e-27	103	89	WP_011543530.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	253	450	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.634	4.92e-27	103	89	WP_011543530.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	253	450	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q8DW86|3.A.1.15.20	34.634	4.92e-27	103	89	WP_011543530.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	253	450	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	38.390	3.09e-77	238	84	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	316	transporter
gnl|TC-DB|P0A2U6|3.A.1.15.3	3.A.1.15.3	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A2U6|3.A.1.15.3	28.761	6.57e-30	107	97	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	3	215	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|OLS20029|3.A.1.1.54	34.828	5.88e-74	230	99	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	351	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|OLS20029|3.A.1.1.54	34.828	5.88e-74	230	99	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	351	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	Trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|OLS20029|3.A.1.1.54	34.828	5.88e-74	230	99	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	351	transporter
gnl|TC-DB|Q56953|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q56953|3.A.1.15.4	28.794	6.72e-21	88.2	85	WP_011544160.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	298	545	transporter
gnl|TC-DB|Q56953|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q56953|3.A.1.15.4	28.794	6.72e-21	88.2	85	WP_011544160.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	298	545	transporter
gnl|TC-DB|Q56953|3.A.1.15.4	3.A.1.15.4	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q56953|3.A.1.15.4	28.794	6.72e-21	88.2	85	WP_011544160.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	298	545	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	30.952	4.76e-35	120	82	WP_011544295.1 ATP-binding cassette domain-containing protein [Lactobacillus delbrueckii]	1	210	transporter
gnl|TC-DB|D4GP38|3.A.1.1.56	3.A.1.1.56	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|D4GP38|3.A.1.1.56	41.216	7.13e-75	232	77	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	287	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.802	1.66e-24	97.1	94	WP_011544160.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	301	528	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.802	1.66e-24	97.1	94	WP_011544160.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	301	528	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.802	1.66e-24	97.1	94	WP_011544160.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	301	528	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.802	1.66e-24	97.1	94	WP_011544160.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	301	528	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9XCS1|3.A.1.15.7	29.187	1.50e-27	102	77	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	202	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9XCS1|3.A.1.15.7	29.187	1.50e-27	102	77	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	202	transporter
gnl|TC-DB|Q9XCS1|3.A.1.15.7	3.A.1.15.7	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XCS1|3.A.1.15.7	29.187	1.50e-27	102	77	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	202	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P96117|3.A.1.15.8	31.481	4.16e-31	111	78	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	203	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P96117|3.A.1.15.8	31.481	4.16e-31	111	78	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	203	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P96117|3.A.1.15.8	31.481	4.16e-31	111	78	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	203	transporter
gnl|TC-DB|P96117|3.A.1.15.8	3.A.1.15.8	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P96117|3.A.1.15.8	31.481	4.16e-31	111	78	WP_011543613.1 metal ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	2	203	transporter
gnl|TC-DB|Q92LL4|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q92LL4|3.A.1.15.9	24.138	1.47e-17	77.4	80	WP_011543533.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	37	284	transporter
gnl|TC-DB|Q92LL4|3.A.1.15.9	3.A.1.15.9	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q92LL4|3.A.1.15.9	24.138	1.47e-17	77.4	80	WP_011543533.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	37	284	transporter
gnl|TC-DB|Q92LL4|3.A.1.15.9	3.A.1.15.9	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q92LL4|3.A.1.15.9	24.138	1.47e-17	77.4	80	WP_011543533.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	37	284	transporter
gnl|TC-DB|P38046|3.A.1.16.1	3.A.1.16.1	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|P38046|3.A.1.16.1	38.318	7.28e-43	145	77	WP_003622729.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	17	226	transporter
gnl|TC-DB|Q8YRV8|3.A.1.16.4	3.A.1.16.4	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|Q8YRV8|3.A.1.16.4	40.928	4.92e-53	171	87	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	4	228	transporter
gnl|TC-DB|O51925|3.A.1.1.7	3.A.1.1.7	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|O51925|3.A.1.1.7	29.889	1.76e-29	108	94	WP_041806386.1 sugar ABC transporter permease [Lactobacillus delbrueckii]	21	285	transporter
gnl|TC-DB|O51925|3.A.1.1.7	3.A.1.1.7	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|O51925|3.A.1.1.7	29.889	1.76e-29	108	94	WP_041806386.1 sugar ABC transporter permease [Lactobacillus delbrueckii]	21	285	transporter
gnl|TC-DB|Q8NR42|3.A.1.17.12	3.A.1.17.1	taurine	EX_cpd00210_e0	rxn05172,rxn09285	gnl|TC-DB|Q8NR42|3.A.1.17.12	38.559	8.22e-49	159	92	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	6	237	transporter
gnl|TC-DB|Q2BM69|3.A.1.17.4	3.A.1.17.4	taurine	EX_cpd00210_e0	rxn05172,rxn09285	gnl|TC-DB|Q2BM69|3.A.1.17.4	36.864	5.09e-44	148	83	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	213	transporter
gnl|TC-DB|A7NH45|3.A.1.17.8	3.A.1.17.8	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|A7NH45|3.A.1.17.8	32.547	7.34e-35	123	82	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	208	transporter
gnl|TC-DB|Q9Z3R9|3.A.1.1.8	3.A.1.1.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9Z3R9|3.A.1.1.8	38.547	3.41e-80	245	98	WP_011544350.1 ABC transporter ATP-binding protein [Lactobacillus delbrueckii]	1	342	transporter
